λ|is_conv|w|F1|F2|F3|F4|t|stat
[0.7435897435897436, 0.2564102564102564, 0.0, 0.0]|true|[-0.9999864972752163, -0.9999898399413841, -0.9906313352964616, 0.9999941391692058, 0.41086895476052043, 0.9999947686237453, 0.9999990024706553, -0.14777972950883211, 0.9999840339610754, 0.9997928905233279, 0.0034503155938037417, -0.9999907986100893, -0.9999812866133371, 0.9999544609907175, -0.9999955192366033, 0.9999977203192851, -0.9999968897966064, -0.999989309430033, -0.9999959648191487, 0.889057440863957]|0.008263822079228234|0.006490324046261117|-0.0003047153417607742|0.0002530981490762478|1.36899995803833|LOCALLY_SOLVED
[0.717948717948718, 0.28205128205128205, 0.0, 0.0]|true|[-0.9999850692543979, -0.9999892327012752, -0.8911553683263724, 0.9999930076873685, 0.3654869433340968, 0.9999945633102073, 0.9999988021162314, -0.10467694923138876, 0.9999808304884175, 0.9458135793731953, 8.586901827998221e-5, -0.9999807178143126, -0.9238348097560921, 0.9999542118169973, -0.9999944479731112, 0.9999974494717905, -0.9999967574382114, -0.9999882738983674, -0.9999958787952159, 0.8782814931726065]|0.008096330054254513|0.006042032198534482|-0.00021076650773207473|0.00023257836925364645|1.0409998893737793|LOCALLY_SOLVED
[0.6923076923076923, 0.3076923076923077, 0.0, 0.0]|true|[-0.9999830919011563, -0.9999884181675623, -0.7932112540519909, 0.99999139699456, 0.36314133161860723, 0.9999941975743114, 0.9999985003476805, -0.07829836046518236, 0.9999774499140948, 0.8489415377359093, -0.008743044438403708, -0.9967028650473498, -0.8210076761928534, 0.9999537473643773, -0.9999929877542076, 0.9999970949343134, -0.9999965853422064, -0.9999868167906995, -0.9999957204974032, 0.8459511667589893]|0.007894928223986138|0.005559421121509832|-0.00012076046984032756|0.00021196120994737214|1.0840001106262207|LOCALLY_SOLVED
[0.6666666666666667, 0.3333333333333333, 0.0, 0.0]|true|[-0.9999476322452092, -0.9999647478798396, -0.7087205181640375, 0.9999688270315864, 0.39567520748801294, 0.9999815174490513, 0.9999944386305917, -0.03950315264490999, 0.999928754758619, 0.7466441580453369, -0.033420170163427305, -0.9131521557824371, -0.7426728864398677, 0.9998521138557528, -0.9999758023202474, 0.9999907091407361, -0.9999899227898925, -0.9999583776926589, -0.9999875379749585, 0.780548386217483]|0.007678355433061283|0.005099438507987714|-5.321449496202229e-5|0.0001925488020748941|0.8840000629425049|LOCALLY_SOLVED
[0.641025641025641, 0.358974358974359, 0.0, 0.0]|true|[-0.9999407017447401, -0.999960503419122, -0.6362060774840714, 0.9999463566829978, 0.42446592502149977, 0.9999781844642512, 0.999991402990453, -0.0058369454555042225, 0.9996752868951307, 0.6587028016372114, -0.05490037799942982, -0.8396909749257202, -0.6757241566944663, 0.9994645220793241, -0.9999527572689516, 0.9999888445658398, -0.9999891874426192, -0.999951414616174, -0.9999868190167833, 0.7234843751997665]|0.007491656451164242|0.004746120462130327|-1.9982747983033765e-6|0.0001797013299981117|0.7990000247955322|LOCALLY_SOLVED
[0.6153846153846154, 0.38461538461538464, 0.0, 0.0]|true|[-0.9999747758991008, -0.9999839130640531, -0.573648570690806, 0.9999671472920895, 0.4492422067197585, 0.9999903593822906, 0.99999366567602, 0.023237883973431638, 0.9999605075901224, 0.5821687959269614, -0.0736818511777562, -0.7761090888980949, -0.6177222729362741, 0.9999173364920665, -0.9999818552127254, 0.9999950794260539, -0.9999957736729237, -0.9999787782827592, -0.999994938642134, 0.6745387429261369]|0.007330091613602996|0.0044725498549327706|3.7939420531490175e-5|0.00017111913476839505|0.873999834060669|LOCALLY_SOLVED
[0.5897435897435898, 0.41025641025641024, 0.0, 0.0]|true|[-0.999969843912963, -0.9999814114035268, -0.5168137096155165, 0.999800394857413, 0.47316334008015404, 0.9999876387662715, 0.9946696315908066, 0.04894024881650601, 0.9999550460273652, 0.516562454497793, -0.08862260767857091, -0.7201993948263066, -0.5667627479586773, 0.9998983735659908, -0.9999633880757801, 0.999993613770123, -0.9999954052933038, -0.9999732941173872, -0.9999945989296763, 0.6286946417845038]|0.00717555350667704|0.004238866296721849|6.696570747656555e-5|0.00016256335208431695|1.0420000553131104|LOCALLY_SOLVED
[0.5641025641025641, 0.4358974358974359, 0.0, 0.0]|true|[-0.9999625694267551, -0.9999725317322327, -0.4116828354809692, 0.9506332695976739, 0.554561783374746, 0.9999821186798267, 0.8989227591480039, 0.08806534553018636, 0.9999627772382541, 0.48605983462233526, -0.08690105865015361, -0.669030673428441, -0.5199701553541026, 0.9998645230698546, -0.9836304147745112, 0.9999913816510627, -0.9999947981603656, -0.9999620959722006, -0.9999939662726604, 0.5332002218891657]|0.006790682502731882|0.0037140836869202208|4.619319280108615e-5|0.00011591697771486796|0.9909999370574951|LOCALLY_SOLVED
[0.5384615384615384, 0.46153846153846156, 0.0, 0.0]|true|[-0.9999472429490012, -0.999937069309527, -0.30679218724896173, 0.8882351792087539, 0.6417341218395293, 0.9999581352605423, 0.8122404717190936, 0.13891414428766183, 0.9999697792699264, 0.4608002945756738, -0.09684850510024738, -0.6286594965378703, -0.4816021191677857, 0.9982456787173813, -0.9347970931453216, 0.9999871328377935, -0.9999938772913786, -0.9999332445448028, -0.9999930628150504, 0.43904233559442185]|0.006421836034439541|0.0032602944535365026|3.3551011304937575e-5|8.456033589266214e-5|1.0759999752044678|LOCALLY_SOLVED
[0.5128205128205128, 0.48717948717948717, 0.0, 0.0]|true|[-0.9999070680156872, -0.9696276832321425, -0.21377737827472298, 0.8277424767114345, 0.6951971704090308, 0.9806413166878193, 0.7334524345986276, 0.17675603848618684, 0.9999737177619051, 0.4351791901729733, -0.0936000095890988, -0.5870464823442082, -0.44694596604053427, 0.95416021912768, -0.879972460165478, 0.999972387417759, -0.9999926788171639, -0.9993899057552025, -0.9999919383348801, 0.36305919457515917]|0.00606684528631798|0.0028674156361583793|2.527594183657505e-5|6.244158460140997e-5|1.570000171661377|LOCALLY_SOLVED
[0.4871794871794872, 0.5128205128205128, 0.0, 0.0]|true|[-0.9995542858347604, -0.8471672946784254, -0.14692688009871255, 0.760228349626373, 0.6632655849941068, 0.8854066340148894, 0.6585853242689848, 0.1706703979981491, 0.9999678526591065, 0.39324557993484605, -0.07359781916388615, -0.5331387114717926, -0.41110127845524397, 0.8924132876951517, -0.8051468613391443, 0.9663678502970865, -0.9999917587393666, -0.9242466301179331, -0.9999914591341319, 0.3237943156010613]|0.005632073493340018|0.0024334653934360508|2.118365590856106e-5|4.450218171223223e-5|1.6480000019073486|LOCALLY_SOLVED
[0.46153846153846156, 0.5384615384615384, 0.0, 0.0]|true|[-0.9358523969155049, -0.7427380954415561, -0.10576548628094994, 0.6978989493706256, 0.6237821379248184, 0.7720799668379668, 0.593000969932653, 0.16557851660386294, 0.999899939914849, 0.3612017388483275, -0.05192942961558401, -0.4813545015751474, -0.37330651996651626, 0.8172554691434859, -0.7313137037378865, 0.872358452349949, -0.9999739083794271, -0.8081912294917624, -0.9999744705276141, 0.2990044037258516]|0.005161272690719603|0.00200828603831344|1.543106366325082e-5|2.995097258499319e-5|1.0959999561309814|LOCALLY_SOLVED
[0.4358974358974359, 0.5641025641025641, 0.0, 0.0]|true|[-0.8309457545864334, -0.655449221449336, -0.08080425473342095, 0.6377693015381689, 0.5787761868896272, 0.6646930545290969, 0.5342494149157542, 0.1618927954521335, 0.9998515732484502, 0.3306264896531333, -0.03386239908095763, -0.43482598948734136, -0.3385485639862739, 0.744288862690258, -0.6622020784655906, 0.7868165786469171, -0.9999695250468692, -0.7058466147634181, -0.9999721198794981, 0.27287344665082686]|0.004726993542106258|0.0016544080225051612|1.1027191365872687e-5|1.995725461754399e-5|1.1170001029968262|LOCALLY_SOLVED
[0.41025641025641024, 0.5897435897435898, 0.0, 0.0]|true|[-0.7342463389722027, -0.5758890946511145, -0.05825722297357282, 0.582798843437673, 0.5375015592401049, 0.5665477037896961, 0.4806237446325425, 0.15854084035165653, 0.9997931956652802, 0.30268537364792925, -0.01739823527218861, -0.3923524349128115, -0.30680408136878073, 0.6775794872358021, -0.5990581425577313, 0.7087030121432308, -0.9999633731432644, -0.6124412089545257, -0.9999692917739392, 0.24894877499048232]|0.004330333404931455|0.0013631986783939924|7.823284948329632e-6|1.3257514554520818e-5|1.0|LOCALLY_SOLVED
[0.3846153846153846, 0.6153846153846154, 0.0, 0.0]|true|[-0.6451415219150418, -0.5030209081290364, -0.03771102628359371, 0.5323753046211108, 0.4995814442227862, 0.4765262038040173, 0.4314771952632571, 0.15547069564933974, 0.9996836025308764, 0.2770788327237852, -0.002321817529446029, -0.35342275067103895, -0.2776998294564257, 0.6163636817996231, -0.5411518604912439, 0.6371006521092625, -0.9999540936172537, -0.5268089490313399, -0.9999658239573995, 0.226987843584444]|0.003966647406516323|0.001123057402534932|5.499738102999174e-6|8.767684516248514e-6|0.9689998626708984|LOCALLY_SOLVED
[0.3589743589743589, 0.6410256410256411, 0.0, 0.0]|true|[-0.5631430312816512, -0.4359500854009689, -0.018812965497635628, 0.48598944032554864, 0.464718385682176, 0.39366677323701593, 0.3862688150487657, 0.15263061403214914, 0.9993977726476664, 0.2535897602039832, 0.011538787228897365, -0.3176084357635711, -0.2509200852653769, 0.5600738404113534, -0.4878743314377014, 0.5712459650312052, -0.9999383494447738, -0.44794537565754894, -0.9999614726805277, 0.2067917445157877]|0.00363202841053736|0.0009248074912204117|3.823762080035639e-6|5.765676041515563e-6|0.9360001087188721|LOCALLY_SOLVED
[0.33333333333333337, 0.6666666666666666, 0.0, 0.0]|true|[-0.4874637005290885, -0.37417774171449997, -0.00137284623541722, 0.44315501458334194, 0.43243955288716346, 0.317322638599951, 0.34451473718277353, 0.1500726553038704, 0.9998682412985609, 0.2316418405049348, 0.024370281318255506, -0.28454698608576373, -0.2262149078417748, 0.5079996727163829, -0.4387081056179244, 0.5103797317222053, -0.9999664903454794, -0.3754608597649997, -0.9999840901303644, 0.1881175148174769]|0.003323263160546838|0.0007611525755424221|2.624911665454562e-6|3.766287506919931e-6|1.0249998569488525|LOCALLY_SOLVED
[0.3076923076923077, 0.6923076923076923, 0.0, 0.0]|true|[-0.41736430968633026, -0.3168571040239257, 0.014772130541177684, 0.40350424545505426, 0.40262894692507617, 0.24650764019759996, 0.30587433874891506, 0.14764423947037497, 0.9996407596831499, 0.2115559479336322, 0.036218002665106545, -0.25393563134346564, -0.20332630042369557, 0.45987214110214203, -0.39316846653753557, 0.45408885122983605, -0.9999325523843713, -0.30806039985246203, -0.9999815198325217, 0.17085285693182953]|0.0030372479092857082|0.000626094271137875|1.7765443065701835e-6|2.4428941329761807e-6|1.0179998874664307|LOCALLY_SOLVED
[0.28205128205128205, 0.717948717948718, 0.0, 0.0]|true|[-0.35351037495720766, -0.2648369892557644, 0.02839875195234368, 0.3661556601104121, 0.3735147849069786, 0.1830086696870414, 0.2698640064146573, 0.1448077559042868, 0.9994291239617207, 0.1920075638610662, 0.04692265531317539, -0.22548443167538, -0.18208327187734563, 0.4146604240733729, -0.3507065951137342, 0.4015055321074277, -0.9916663782401084, -0.24727595519671977, -0.9999777027584013, 0.15423153558276323]|0.0027684868975729497|0.0005136605168377845|1.191607428568119e-6|1.569342022539559e-6|1.11899995803833|LOCALLY_SOLVED
[0.2564102564102564, 0.7435897435897436, 0.0, 0.0]|true|[-0.31296705768469885, -0.22856611422038328, 0.021367045334671406, 0.3246199609624941, 0.33017795316701415, 0.15126689285005648, 0.23539584716134174, 0.13115232826722803, 0.9695391808253793, 0.17191667040329, 0.051008760611632016, -0.19878997485279282, -0.16189759903067466, 0.37093692740621953, -0.30836389020927024, 0.3513282416029975, -0.8616333899409649, -0.20454579797952954, -0.9999732599932055, 0.1315502031421995]|0.002468358003106604|0.0004030446685332197|8.261599352021727e-7|9.484705086058466e-7|1.0540001392364502|LOCALLY_SOLVED
[0.23076923076923073, 0.7692307692307693, 0.0, 0.0]|true|[-0.27642634282499995, -0.19390358897143403, 0.013724620580090325, 0.285727442603599, 0.29008235999136955, 0.12167533104588162, 0.20343712490772003, 0.11706803831784965, 0.9316433389297837, 0.1561581418752503, 0.05404868577410089, -0.17391144343658935, -0.1428762980334333, 0.3316728550189773, -0.2686073081368854, 0.30535334242809775, -0.7326268282040509, -0.16201629734269285, -0.9998992464641304, 0.11035486677415528]|0.002184338766633355|0.00031148056634023756|5.566070780549419e-7|5.557403156816264e-7|0.9690001010894775|LOCALLY_SOLVED
[0.20512820512820518, 0.7948717948717948, 0.0, 0.0]|true|[-0.24224045501327804, -0.16149705999965797, 0.006592962321897776, 0.24934925517210807, 0.2525740497252367, 0.09399888430866928, 0.1735363159741077, 0.10391617736951138, 0.8963728206111845, 0.14136602596289236, 0.05690574529410913, -0.15063847423288362, -0.12508582731804543, 0.2949311137068109, -0.23142324833239564, 0.2623312007635853, -0.6120598331565799, -0.12228505999830698, -0.999843785431658, 0.09052810628603906]|0.0019187208247247456|0.00023736967065375388|3.6308452585008766e-7|3.145991838162241e-7|0.9500000476837158|LOCALLY_SOLVED
[0.17948717948717952, 0.8205128205128205, 0.0, 0.0]|true|[-0.21021031587160743, -0.13110490685866097, -9.897870163055554e-5, 0.2152501228711965, 0.21742451239602648, 0.06803991851591193, 0.14550530441685863, 0.0915812414619281, 0.863296865969592, 0.12752932544685802, 0.05958669183562593, -0.12882173819873013, -0.10840754578433268, 0.26051491786826675, -0.19656453444081215, 0.22200604104601138, -0.4989879439560808, -0.0850038610311514, -0.999884496311636, 0.0719404802808703]|0.0016697195411472287|0.00017800679632324915|2.2722863070006387e-7|1.7094453154142247e-7|0.8450000286102295|LOCALLY_SOLVED
[0.15384615384615385, 0.8461538461538461, 0.0, 0.0]|true|[-0.17928234517372546, -0.10354191425844779, -0.005417116458869413, 0.18254749793497568, 0.1838299868040242, 0.04565039874756264, 0.11944758462367588, 0.07938600522619792, 0.814420738592698, 0.11322411132579077, 0.06015379212313613, -0.10813255529025408, -0.09233102437935013, 0.22637885453174517, -0.1637467308490185, 0.18418989717362322, -0.3961249367755177, -0.05316527387754428, -0.9737842903104733, 0.055300504598543555]|0.0014283507387366041|0.0001297871295320954|1.3424278102707045e-7|8.738638535222815e-8|0.9510002136230469|LOCALLY_SOLVED
[0.1282051282051282, 0.8717948717948718, 0.0, 0.0]|true|[-0.14504776997923596, -0.08369239469420572, -0.0044360382534137, 0.1476823794573001, 0.14871282070936717, 0.03681680104508018, 0.09659764689494618, 0.0642388734547314, 0.6596562242103953, 0.0916510256029171, 0.04875618751864484, -0.08747014272231458, -0.07470090110038168, 0.18319208529593628, -0.13244403068422253, 0.1489740929694019, -0.32019954680169244, -0.04282652965878566, -0.7890122337146717, 0.04468346043046017]|0.0011556685114705982|8.496265638633843e-5|7.105832711511336e-8|3.74315297606126e-8|0.7839999198913574|LOCALLY_SOLVED
[0.10256410256410253, 0.8974358974358975, 0.0, 0.0]|true|[-0.11271908306485354, -0.06504540369483379, -0.003442313614265648, 0.11476674958000241, 0.11556893818746208, 0.028622265231564827, 0.07507192844976295, 0.04991854991217672, 0.5125394769577144, 0.07122145566187321, 0.03787909695310011, -0.06797576895763487, -0.058050839209846605, 0.14235814317666973, -0.1029274911865953, 0.11577537388694344, -0.24885671462185063, -0.033297376431988275, -0.6130290114134473, 0.03473027487251225]|0.0008980761986454607|5.1308334946507905e-5|3.334977038975489e-8|1.3651712555128699e-8|0.6990001201629639|LOCALLY_SOLVED
[0.07692307692307687, 0.9230769230769231, 0.0, 0.0]|true|[-0.0822004025547507, -0.047418198803894196, -0.002521293735538067, 0.08369229316281968, 0.08427511889095875, 0.020846662240020148, 0.054736256916364225, 0.03640775579888758, 0.37395816048186054, 0.0519445853456589, 0.027645050867487836, -0.049568015079217945, -0.042334002247654004, 0.1038231477153806, -0.07505239056602325, 0.08441760944502989, -0.18142203913951818, -0.02424387066655319, -0.44732309670109066, 0.02531379885333162]|0.0006549425260515281|2.728775919336909e-5|1.293124300956452e-8|3.8606335824687395e-9|0.6589999198913574|LOCALLY_SOLVED
[0.05128205128205132, 0.9487179487179487, 0.0, 0.0]|true|[-0.05331643716440055, -0.030760835169773557, -0.001631964409677784, 0.05428442823702787, 0.054663348095087515, 0.013529242763718717, 0.03550578892505694, 0.02361298977514272, 0.24249454425468014, 0.03369061978366606, 0.017924147588215974, -0.0321515198447476, -0.027458243466589757, 0.06733884992240766, -0.04868229955067465, 0.054758160452751815, -0.11768995156092656, -0.01573608526591632, -0.2900561232864816, 0.01642304593392233]|0.00042479806535871686|1.1479595115943256e-5|3.528857681725194e-9|6.833115618714948e-10|0.5829999446868896|LOCALLY_SOLVED
[0.02564102564102566, 0.9743589743589743, 0.0, 0.0]|true|[-0.025959548350609544, -0.014973618111472319, -0.0007966048655305408, 0.026430035600619097, 0.0266143218649833, 0.00658143837155876, 0.01728487186685635, 0.011498076150495208, 0.11810906631934556, 0.01640434510367204, 0.008731894596002893, -0.015653286078493363, -0.013369033982681102, 0.03278861842086971, -0.02370112156379609, 0.026658113341322513, -0.05729062653128704, -0.007653916304487408, -0.14128217664118012, 0.007993314625746461]|0.00020683210647951927|2.7214314552667563e-6|4.072243472450797e-10|3.839683839561578e-11|0.5870001316070557|LOCALLY_SOLVED
[0.0, 1.0, 0.0, 0.0]|true|[-4.5429196055867176e-18, 7.346454289934875e-19, 1.73895650771247e-18, 5.072695919068228e-20, 8.770920962314846e-19, 6.974118544029481e-19, -9.168340790208391e-20, 7.006832209276535e-19, 6.557747124297094e-19, 6.023418590628377e-21, 4.117907908639539e-19, 1.3018024196233042e-19, -1.149399192354404e-19, -4.281639087969785e-19, -1.0417439791328446e-19, -4.9732449095091726e-20, 1.6656428265532056e-19, 2.482971576773748e-20, -6.939167061524713e-19, 1.7945706946177179e-19]|6.377205660283065e-22|1.2952834001123472e-39|1.5778768220969312e-59|1.1494764231227799e-77|0.39999985694885254|LOCALLY_SOLVED
[0.9743589743589743, 0.0, 0.02564102564102564, 0.0]|false|[-0.9999597888039763, -0.9999024506688066, 0.9999115909047895, 0.999994874163259, 0.9999877119405965, -0.5371470431661275, 0.9999989272950811, 0.39065183428486894, 0.999991152658134, 0.9999767568337188, -0.9986424117761733, -0.9999965572344739, -0.9999981955897603, 0.9987791405113347, -0.9999964067564194, 0.999996977006613, -0.9999895348132801, -0.9999773126687735, -0.9999753101702228, -0.9992574237046914]|0.013567559306076088|0.16782932726221503|-0.07299243468133716|0.03297945164610189|1.0049998760223389|LOCALLY_SOLVED
[0.9487179487179487, 0.02564102564102564, 0.02564102564102564, 0.0]|false|[-0.9999668654296557, -0.9999427661137222, 0.9996078737409746, 0.9999943650688151, 0.9999850573331995, 0.9997844465140481, 0.999998869305579, -0.4271349406740457, 0.999989801503023, 0.999971724213575, -0.9994878478635283, -0.999996345768425, -0.9999980748644467, 0.9949317568745698, -0.99999622310061, 0.9999968062536596, -0.9999903230213993, -0.9999783372283223, -0.9999803308934323, -0.999463602190619]|0.010710265557459981|0.041871464498336515|-0.010372636344438886|0.002961828872108798|0.9939999580383301|LOCALLY_SOLVED
[0.9230769230769231, 0.05128205128205128, 0.02564102564102564, 0.0]|true|[-0.9999688002025866, -0.9999576070424449, -0.07504247093585063, 0.9999937582305906, 0.9999807784896526, 0.9999518121308592, 0.999998789437148, -0.6306213777997557, 0.9999881266826548, 0.9999671408200542, -0.8394355628197451, -0.9999959087140403, -0.9999978311376272, 0.9995801161524468, -0.9999958505169031, 0.9999965831496234, -0.9999909355944814, -0.9999783225452104, -0.9999834789497507, -0.5298804815752347]|0.009644228012271772|0.018814240376521324|-0.003457301449848651|0.0009113213514621915|1.2630000114440918|LOCALLY_SOLVED
[0.8974358974358975, 0.07692307692307693, 0.02564102564102564, 0.0]|true|[-0.9999692397576936, -0.9999633586158424, -0.7145934957955759, 0.9999931229945723, 0.9999753426629542, 0.999967789679292, 0.9999986936158092, -0.5988552912327433, 0.9999863571337054, 0.9999615095825863, -0.4953121573000751, -0.9999953837230987, -0.9999975150659305, 0.9996409620248252, -0.9999954340762226, 0.9999963400705857, -0.9999912076208988, -0.9999778751444907, -0.9999850977438998, -0.015958241090158032]|0.009147999814518058|0.012186561441091823|-0.001799822167465955|0.0005171959063465756|1.366999864578247|LOCALLY_SOLVED
[0.8717948717948718, 0.10256410256410256, 0.02564102564102564, 0.0]|true|[-0.9999712833894663, -0.9999700732691504, -0.9994819934754446, 0.9999921445534553, 0.9999605110538675, 0.9999775975877777, 0.9999985729320774, -0.664505846075492, 0.9999831313520784, 0.9999503145890497, -0.29531940468796125, -0.9999946350406234, -0.9999970536692909, 0.9997778160756071, -0.9999948774445627, 0.9999960238018744, -0.9999916983556569, -0.9999778194015208, -0.9999869661391508, 0.25805394915343577]|0.008885159219631511|0.009707601609906228|-0.0011934859789573976|0.00039902508625048625|1.2200000286102295|LOCALLY_SOLVED
[0.8461538461538461, 0.1282051282051282, 0.02564102564102564, 0.0]|true|[-0.9999914646130984, -0.999992192201637, -0.999973136507934, 0.9999963944525518, 0.9948584683677459, 0.999994612903379, 0.9999994286527933, -0.9170159149072754, 0.9999900815070998, 0.9999653377006865, -0.1742120677562325, -0.9999976090295273, -0.9999986559801098, 0.9999352007938479, -0.999997840663656, 0.999998386422781, -0.9999973498888295, -0.9999923745593438, -0.9999961873187938, 0.3844431130475564]|0.008739866441510183|0.008672998672147806|-0.0009247724482069116|0.00036139311265789766|1.0989999771118164|LOCALLY_SOLVED
[0.8205128205128205, 0.15384615384615385, 0.02564102564102564, 0.0]|true|[-0.9999743509688463, -0.9999771457532782, -0.9999051958179159, 0.9999891449145597, 0.7976309140769162, 0.9999851290324049, 0.9999982484147534, -0.6587537414092501, 0.9999703319128392, 0.999878845998128, -0.10946930447214097, -0.9999921623980718, -0.9999953540839175, 0.9998351930721014, -0.9999932711323491, 0.9999952288176599, -0.9999923952866515, -0.9999774750157998, -0.999989275942668, 0.546098392188484]|0.008574812947300945|0.007734376200541677|-0.000678771422288089|0.0003125575122600626|0.8940000534057617|LOCALLY_SOLVED
