time,open,high,low,close,volume
2021-07-27 11:00:00,63.3,64.5,63.3,64.16,5974
2021-07-27 10:45:00,63.87,63.9601,63.2974,63.54,13125
2021-07-27 10:30:00,63.2788,64.48,63.08,63.55,12880
2021-07-27 10:15:00,63.5398,64.03,63.08,63.285,34613
2021-07-27 10:00:00,64.5,64.67,63.6,63.66,23908
2021-07-27 09:45:00,66.53,66.7076,64.07,64.51,50467
2021-07-27 09:30:00,67.1,67.1,67.1,67.1,129
2021-07-27 08:45:00,67.1103,67.1103,67.1,67.1,728
2021-07-26 16:15:00,67.61,67.61,67.61,67.61,203
2021-07-26 16:00:00,67.4499,67.8699,67.4,67.779,18313
2021-07-26 15:45:00,67.16,67.45,67.0,67.34,3650
2021-07-26 15:30:00,67.04,67.51,67.0,67.17,11944
2021-07-26 15:15:00,66.5,66.9,66.5,66.9,4718
2021-07-26 15:00:00,66.85,66.85,66.37,66.37,8166
2021-07-26 14:45:00,66.51,66.7433,66.51,66.59,2856
2021-07-26 14:30:00,66.315,66.68,66.315,66.47,4820
2021-07-26 14:15:00,66.5368,66.5368,66.07,66.2281,4197
2021-07-26 14:00:00,66.89,66.89,66.2301,66.3537,3989
2021-07-26 13:45:00,66.88,67.09,66.67,67.0,1234
2021-07-26 13:30:00,66.34,66.7,66.2828,66.59,2855
2021-07-26 13:15:00,66.65,66.84,66.34,66.34,9591
2021-07-26 13:00:00,66.76,67.02,66.5,66.5,6292
2021-07-26 12:45:00,67.06,67.06,66.9,66.9,2218
2021-07-26 12:30:00,67.02,67.075,66.6482,66.91,6318
2021-07-26 12:15:00,67.06,67.31,66.84,67.044,5244
2021-07-26 12:00:00,67.54,67.96,67.25,67.4,10426
2021-07-26 11:45:00,67.54,67.54,67.25,67.25,8305
2021-07-26 11:30:00,67.85,68.24,67.58,67.65,3949
2021-07-26 11:15:00,67.35,68.1,67.2201,67.87,7206
2021-07-26 11:00:00,68.21,68.36,67.75,67.75,2939
2021-07-26 10:45:00,68.96,68.96,67.8216,68.5265,8856
2021-07-26 10:30:00,69.4381,69.8756,68.83,68.83,10997
2021-07-26 10:15:00,68.48,69.775,68.48,69.39,16335
2021-07-26 10:00:00,67.71,68.89,67.17,68.63,20409
2021-07-26 09:45:00,67.22,68.66,67.01,67.01,36339
2021-07-26 09:30:00,66.94,66.98,66.94,66.98,809
2021-07-26 09:15:00,66.95,66.95,66.95,66.95,149
2021-07-26 08:15:00,66.01,66.01,65.99,65.99,1228
2021-07-23 16:15:00,66.98,66.98,66.98,66.98,213
2021-07-23 16:00:00,66.91,67.13,66.58,66.98,60189
2021-07-23 15:45:00,66.97,67.26,66.86,66.94,16238
2021-07-23 15:30:00,66.57,66.8,66.57,66.8,5744
2021-07-23 15:15:00,66.78,66.78,66.45,66.48,6046
2021-07-23 15:00:00,66.895,66.95,66.775,66.78,4579
2021-07-23 14:45:00,66.955,67.19,66.81,66.91,6985
2021-07-23 14:30:00,66.81,67.0,66.74,67.0,6279
2021-07-23 14:15:00,66.88,67.0,66.52,66.9179,5210
2021-07-23 14:00:00,66.9,67.18,66.73,66.97,6902
2021-07-23 13:45:00,66.85,67.035,66.73,66.98,14848
2021-07-23 13:30:00,66.7991,66.86,66.6125,66.85,10174
2021-07-23 13:15:00,66.28,66.795,66.245,66.795,17344
2021-07-23 13:00:00,66.28,66.72,66.27,66.33,20450
2021-07-23 12:45:00,66.39,66.4,66.28,66.29,3123
2021-07-23 12:30:00,66.4535,66.57,66.19,66.28,5414
2021-07-23 12:15:00,66.17,66.35,66.03,66.35,8590
2021-07-23 12:00:00,66.13,66.2999,66.0,66.215,13310
2021-07-23 11:45:00,66.58,66.885,66.39,66.39,6774
2021-07-23 11:30:00,65.75,66.64,65.75,66.54,11559
2021-07-23 11:15:00,66.515,66.54,65.7,65.85,20620
2021-07-23 11:00:00,67.1782,67.1782,66.43,66.43,15719
2021-07-23 10:45:00,67.31,67.73,67.12,67.12,14501
2021-07-23 10:30:00,66.93,67.75,66.65,67.75,20412
2021-07-23 10:15:00,67.65,67.8,66.88,66.9,17725
2021-07-23 10:00:00,69.5445,69.9,67.54,67.65,22682
2021-07-23 09:45:00,69.32,69.76,68.14,69.273,19628
2021-07-22 16:00:00,69.67,69.97,69.48,69.97,28547
2021-07-22 15:45:00,70.205,70.205,69.41,69.6,14145
2021-07-22 15:30:00,70.19,70.4,70.115,70.19,16238
2021-07-22 15:15:00,70.5,70.5,70.045,70.045,6414
2021-07-22 15:00:00,70.2699,70.5,69.9401,70.5,6098
2021-07-22 14:45:00,70.57,70.725,69.94,69.94,8525
2021-07-22 14:30:00,70.3977,70.665,70.3977,70.565,4658
2021-07-22 14:15:00,70.32,70.58,70.2306,70.49,7175
2021-07-22 14:00:00,70.01,70.54,70.01,70.32,7181
2021-07-22 13:45:00,71.09,71.09,69.92,70.1,11688
2021-07-22 13:30:00,71.435,71.435,71.0,71.005,10310
2021-07-22 13:15:00,71.33,71.48,71.07,71.44,6759
2021-07-22 13:00:00,70.97,71.42,70.95,71.23,7357
2021-07-22 12:45:00,71.53,71.6,70.94,70.95,12710
2021-07-22 12:30:00,71.165,71.5,71.005,71.5,19700
2021-07-22 12:15:00,70.97,71.16,70.745,71.13,7422
2021-07-22 12:00:00,70.388,71.0999,70.388,70.88,13543
2021-07-22 11:45:00,69.8,70.82,69.78,70.26,20235
2021-07-22 11:30:00,68.96,69.88,68.77,69.88,17373
2021-07-22 11:15:00,69.54,69.625,68.95,68.96,11444
2021-07-22 11:00:00,70.17,70.21,69.05,69.5536,23479
2021-07-22 10:45:00,70.09,70.58,70.0,70.45,9643
2021-07-22 10:30:00,70.345,70.77,69.37,70.0,16683
2021-07-22 10:15:00,70.305,70.93,69.64,70.265,21316
2021-07-22 10:00:00,71.33,71.33,70.195,70.4498,47168
2021-07-22 09:45:00,70.83,71.34,69.23,71.33,38321
2021-07-22 09:15:00,72.01,72.65,72.01,72.65,1114
2021-07-22 08:15:00,70.46,71.99,70.46,71.99,470
2021-07-21 19:00:00,70.45,70.45,70.45,70.45,100
2021-07-21 16:00:00,70.12,70.33,69.76,70.23,47186
2021-07-21 15:45:00,69.61,70.17,69.2801,70.14,21567
2021-07-21 15:30:00,69.36,69.8599,69.36,69.61,7561
2021-07-21 15:15:00,69.23,69.57,69.21,69.47,7217
2021-07-21 15:00:00,68.78,69.24,68.77,69.02,5016
2021-07-21 14:45:00,68.81,69.19,68.81,69.0,1166
2021-07-21 14:30:00,68.95,69.15,68.49,68.85,5018
2021-07-21 14:15:00,69.11,69.48,68.75,68.7885,11519
2021-07-21 14:00:00,69.22,69.42,69.05,69.05,11755
2021-07-21 13:45:00,69.23,69.4327,69.21,69.29,5698
2021-07-21 13:30:00,69.31,69.5,69.09,69.25,4427
2021-07-21 13:15:00,69.16,69.38,68.97,69.38,6236
2021-07-21 13:00:00,68.885,69.17,68.67,69.1596,10173
2021-07-21 12:45:00,69.05,69.2599,68.71,68.9062,8610
2021-07-21 12:30:00,68.66,69.2,68.66,69.06,6734
2021-07-21 12:15:00,69.025,69.025,68.5682,68.79,2971
2021-07-21 12:00:00,68.67,69.56,68.67,68.85,21195
2021-07-21 11:45:00,68.4,68.7,68.4,68.639,11071
2021-07-21 11:30:00,68.5,68.8,68.45,68.45,8848
2021-07-21 11:15:00,67.93,68.8599,67.93,68.5,16940
2021-07-21 11:00:00,68.0,68.48,67.93,67.94,10235
2021-07-21 10:45:00,68.15,68.4899,67.71,68.13,17258
2021-07-21 10:30:00,67.79,68.6162,67.79,68.15,11217
2021-07-21 10:15:00,68.15,68.4881,67.56,68.05,11528
2021-07-21 10:00:00,67.56,68.29,67.08,68.2063,16455
2021-07-21 09:45:00,65.68,67.54,65.6,67.5188,24804
2021-07-21 08:15:00,65.25,65.25,65.25,65.25,400
2021-07-20 16:00:00,65.21,65.36,64.57,64.92,45359
2021-07-20 15:45:00,65.15,65.28,65.0401,65.22,11724
2021-07-20 15:30:00,64.74,65.09,64.62,65.02,9383
2021-07-20 15:15:00,64.2409,64.67,64.2409,64.67,1974
2021-07-20 15:00:00,64.405,64.55,64.27,64.3,3575
2021-07-20 14:45:00,64.58,64.75,64.39,64.465,6510
2021-07-20 14:30:00,64.62,64.62,64.2236,64.51,5100
2021-07-20 14:15:00,64.6512,64.72,64.31,64.5813,4396
2021-07-20 14:00:00,64.15,64.62,64.12,64.35,6156
2021-07-20 13:45:00,64.36,64.545,64.269,64.3,4438
2021-07-20 13:30:00,64.69,64.7,64.11,64.25,5344
2021-07-20 13:15:00,64.75,64.75,64.1701,64.53,14108
2021-07-20 13:00:00,64.8735,65.3,64.68,64.68,9828
2021-07-20 12:45:00,64.85,65.2,64.85,64.95,5848
2021-07-20 12:30:00,64.98,65.03,64.82,64.91,3465
2021-07-20 12:15:00,65.32,65.32,64.7,64.858,6225
2021-07-20 12:00:00,65.13,65.51,65.13,65.13,3401
2021-07-20 11:45:00,64.95,65.25,64.8,65.23,14802
2021-07-20 11:30:00,65.05,65.32,64.8,65.1,6362
2021-07-20 11:15:00,65.4,65.5021,65.0,65.0,14546
2021-07-20 11:00:00,64.94,65.4999,64.9,65.48,9042
2021-07-20 10:45:00,65.22,65.22,64.54,64.83,18560
2021-07-20 10:30:00,64.41,65.52,64.3,65.0,29363
2021-07-20 10:15:00,64.875,65.05,64.15,64.5,8984
2021-07-20 10:00:00,64.37,65.0,63.61,65.0,22243
2021-07-20 09:45:00,64.64,64.88,63.09,64.38,44753
2021-07-20 09:15:00,64.49,64.49,64.49,64.49,300
2021-07-19 20:00:00,63.4,63.4,63.4,63.4,126
2021-07-19 18:00:00,63.2,63.2,63.2,63.2,1025
2021-07-19 16:15:00,63.2,63.2,63.2,63.2,213
2021-07-19 16:00:00,63.1349,63.39,63.01,63.29,22690
2021-07-19 15:45:00,63.45,63.45,62.774,63.0,13978
2021-07-19 15:30:00,63.58,63.59,63.1,63.465,10679
2021-07-19 15:15:00,63.09,63.72,63.0,63.68,19736
2021-07-19 15:00:00,63.04,63.34,62.71,63.0,13209
2021-07-19 14:45:00,62.88,63.01,62.4449,62.88,18449
2021-07-19 14:30:00,62.27,62.84,62.2101,62.5,8799
2021-07-19 14:15:00,62.2794,62.78,62.0,62.62,12298
2021-07-19 14:00:00,62.21,62.64,62.18,62.225,6245
2021-07-19 13:45:00,62.28,62.62,62.035,62.32,5449
2021-07-19 13:30:00,62.72,62.76,61.8,61.94,7704
2021-07-19 13:15:00,62.13,63.0701,61.75,62.7736,17877
2021-07-19 13:00:00,62.12,62.3318,61.7978,62.12,3308
2021-07-19 12:45:00,62.5142,62.67,61.9648,62.072,7556
2021-07-19 12:30:00,63.1598,63.3214,62.5,62.6,13703
2021-07-19 12:15:00,63.25,63.25,62.58,63.04,14545
2021-07-19 12:00:00,63.07,63.62,62.86,63.4,18387
2021-07-19 11:45:00,61.78,63.14,61.71,63.07,22351
2021-07-19 11:30:00,61.82,61.96,61.3274,61.78,15967
2021-07-19 11:15:00,60.7899,61.68,60.72,61.65,15352
2021-07-19 11:00:00,61.45,61.75,60.5001,60.88,17105
2021-07-19 10:45:00,60.22,61.45,60.1,61.31,25616
2021-07-19 10:30:00,58.93,60.34,58.5,60.29,40630
2021-07-19 10:15:00,59.3,59.9599,58.78,59.0,43570
2021-07-19 10:00:00,58.8,60.74,58.51,59.53,58448
2021-07-19 09:45:00,59.58,60.69,58.0,58.6449,115992
2021-07-19 09:30:00,58.75,59.04,58.75,59.0,2507
2021-07-19 09:15:00,59.5,59.5,59.0,59.0,1753
2021-07-19 09:00:00,60.08,60.08,60.08,60.08,100
2021-07-19 08:45:00,59.093,60.6,59.07,59.07,3830
