time,open,high,low,close,volume
2021-07-30 19:15:00,140.98,140.98,140.98,140.98,527
2021-07-30 17:30:00,141.19,141.19,141.19,141.19,300
2021-07-30 16:45:00,141.0,141.0,141.0,141.0,482
2021-07-30 16:30:00,140.96,141.0,140.96,141.0,509
2021-07-30 16:15:00,140.96,140.97,140.96,140.96,91366
2021-07-30 16:00:00,140.97,141.0174,140.79,140.96,508524
2021-07-30 15:45:00,141.0,141.26,140.89,140.97,228874
2021-07-30 15:30:00,141.14,141.14,140.9,141.01,84664
2021-07-30 15:15:00,141.08,141.16,141.02,141.14,102937
2021-07-30 15:00:00,140.98,141.13,140.97,141.07,63627
2021-07-30 14:45:00,140.99,141.06,140.9133,140.98,63666
2021-07-30 14:30:00,141.18,141.22,140.98,141.0,64266
2021-07-30 14:15:00,141.22,141.25,141.14,141.18,55800
2021-07-30 14:00:00,141.37,141.37,141.21,141.22,40562
2021-07-30 13:45:00,141.21,141.38,141.1999,141.3601,44308
2021-07-30 13:30:00,141.235,141.27,141.1502,141.21,43517
2021-07-30 13:15:00,141.21,141.2499,141.12,141.21,41441
2021-07-30 13:00:00,141.2575,141.32,141.17,141.205,46544
2021-07-30 12:45:00,141.23,141.2799,141.14,141.2799,32815
2021-07-30 12:30:00,141.24,141.29,141.16,141.22,43899
2021-07-30 12:15:00,141.18,141.285,141.1,141.25,62947
2021-07-30 12:00:00,141.15,141.24,141.11,141.2179,49183
2021-07-30 11:45:00,141.4075,141.46,141.125,141.155,57731
2021-07-30 11:30:00,141.36,141.4548,141.3,141.44,50941
2021-07-30 11:15:00,141.26,141.371,141.06,141.36,76834
2021-07-30 11:00:00,141.3699,141.5262,141.18,141.25,62701
2021-07-30 10:45:00,141.08,141.52,141.03,141.37,95498
2021-07-30 10:30:00,141.55,141.58,141.0504,141.1,92620
2021-07-30 10:15:00,141.26,141.72,141.25,141.5507,68753
2021-07-30 10:00:00,141.53,141.64,141.25,141.29,65046
2021-07-30 09:45:00,141.52,141.85,141.26,141.5868,149806
2021-07-30 09:30:00,141.44,141.51,141.43,141.44,734
2021-07-30 08:45:00,141.7,141.7,141.7,141.7,100
