λ|is_conv|w|F1|F2|F3|F4|t|stat
[0.7435897435897436, 0.2564102564102564, 0.0, 0.0]|true|[8.696178628110267e-7, 7.496860455391025e-7, 8.579826486989663e-7, 1.0164015606050567e-6, 7.43375484111525e-7, 0.23787270619653833, 0.7621100872127002, 9.594211453654469e-7, 7.949267441263081e-7, 1.007672340260404e-6, 1.2692869858841605e-6, 9.099223241089268e-7, 5.572291623776465e-7, 1.3682933106538753e-6, 9.216486415214728e-7, 1.7481026326458928e-6, 5.828155202065455e-7, 9.205250358090751e-7, 6.322614684586407e-7, 1.2974218483639066e-6]|0.0022872271675884025|0.0020930682084456006|-1.9835165213577444e-5|4.715894445094567e-5|0.8890001773834229|LOCALLY_SOLVED
[0.717948717948718, 0.28205128205128205, 0.0, 0.0]|true|[2.711732942776907e-6, 2.3332570662311825e-6, 2.6861442854928224e-6, 3.322611953029923e-6, 2.3672118554897683e-6, 0.26120936164096725, 0.7387352793767927, 3.0169374745813755e-6, 2.5302030373647983e-6, 3.178027794059042e-6, 3.969429957961801e-6, 2.6862460416056326e-6, 1.6356198525214069e-6, 4.286502688677833e-6, 2.706792925031059e-6, 7.201756527700919e-6, 1.8034112941258048e-6, 2.8582461348828123e-6, 1.9654942556166545e-6, 4.099356153022997e-6]|0.0021703426038552904|0.0017749479972478807|7.45141491865243e-7|4.151361736144516e-5|0.9050002098083496|LOCALLY_SOLVED
[0.6923076923076923, 0.3076923076923077, 0.0, 0.0]|true|[3.402013841256421e-6, 2.904054604240615e-6, 3.4302699762746254e-6, 5.147898672693712e-6, 3.259329285358316e-6, 0.2806602806592997, 0.71925426223194, 3.903700959580561e-6, 3.4941806103361934e-6, 4.195341709232683e-6, 5.005479286628164e-6, 2.879086608582638e-6, 1.7284921126810795e-6, 5.436720232606621e-6, 2.8783990344835067e-6, 2.4268700113971387e-5, 2.185672670933922e-6, 3.5146318521370526e-6, 2.4367739119239275e-6, 5.386363277476127e-6]|0.0020729486176594225|0.001541482385273266|1.458601420021148e-5|3.739172515398725e-5|0.9619998931884766|LOCALLY_SOLVED
[0.6666666666666667, 0.3333333333333333, 0.0, 0.0]|true|[3.4161404744544085e-6, 2.92197947704692e-6, 3.3965686327883204e-6, 4.366013446842606e-6, 3.0329689234653227e-6, 0.29712056702072365, 0.702808555506561, 3.856904462936177e-6, 3.232051037268769e-6, 4.058068843132141e-6, 5.077581706756763e-6, 3.0720729439362937e-6, 1.8279176459696016e-6, 5.506507654433032e-6, 3.0607567320244997e-6, 1.0471612157933978e-5, 2.228482195421884e-6, 3.5921699079825835e-6, 2.444029507539671e-6, 5.315646965446244e-6]|0.0019906020495366146|0.0013664823972888139|2.4227901306410183e-5|3.4277270872384836e-5|0.9719998836517334|LOCALLY_SOLVED
[0.641025641025641, 0.358974358974359, 0.0, 0.0]|true|[3.9730856932935145e-6, 3.381144639700881e-6, 3.968928970230779e-6, 5.404470938379525e-6, 3.6126506052583684e-6, 0.3112274772462514, 0.6886806243917223, 4.54962710040557e-6, 3.843946868364567e-6, 4.795794675244934e-6, 5.973284795119423e-6, 3.310675889829833e-6, 1.9421240460849263e-6, 6.502033920415171e-6, 3.2751714007410984e-6, 2.14946705649581e-5, 2.5477476925924885e-6, 4.161467431079565e-6, 2.8131083939247504e-6, 6.348428400657675e-6]|0.0019199657435163258|0.0012328025019985027|3.113199856767602e-5|3.1841075990375554e-5|0.9590001106262207|LOCALLY_SOLVED
[0.6153846153846154, 0.38461538461538464, 0.0, 0.0]|true|[1.7080514322407867e-6, 1.4428530853234842e-6, 1.7154145219182182e-6, 2.4943635591098253e-6, 1.593428411472982e-6, 0.32346392745505287, 0.6764859072889449, 1.992220624125317e-6, 1.6916530216529421e-6, 2.1027713451585046e-6, 2.613424171693936e-6, 1.2963934476057997e-6, 7.45386707239303e-7, 2.8599019904523014e-6, 1.2717440928175497e-6, 1.9764726583103764e-5, 1.0692998766307626e-6, 1.7819220279242423e-6, 1.1906780583500602e-6, 2.8310230453958568e-6]|0.001858857213996774|0.00112929321292675|3.62262839614599e-5|2.9901996995035463e-5|1.0410001277923584|LOCALLY_SOLVED
[0.5897435897435898, 0.41025641025641024, 0.0, 0.0]|true|[5.587355161392476e-6, 4.686827823247894e-6, 5.658875546260546e-6, 9.356668577787801e-6, 5.466745286411055e-6, 0.33376318620385065, 0.6472172333501915, 6.665915184872213e-6, 5.7573590164252644e-6, 7.049039879465703e-6, 8.682933612241087e-6, 3.8570312361858576e-6, 2.1944177642296355e-6, 9.569133732769002e-6, 3.7647890449132586e-6, 0.01891858245860949, 3.4168771799569352e-6, 5.786318222487432e-6, 3.837176535373617e-6, 9.660523544229046e-6]|0.0017779640727359184|0.0010079167990795898|3.502972215247409e-5|2.5275480788441565e-5|0.9790000915527344|LOCALLY_SOLVED
[0.5641025641025641, 0.4358974358974359, 0.0, 0.0]|true|[6.043374609870023e-6, 5.057547845317233e-6, 6.123325145967153e-6, 1.0060337628259926e-5, 5.903122481604043e-6, 0.3422810383274819, 0.5936127902779371, 7.2399642608123475e-6, 6.144819890574352e-6, 7.5884344040029315e-6, 9.484313319871105e-6, 4.0566145516308034e-6, 2.289459174630723e-6, 1.0503437586463813e-5, 3.96566686255873e-6, 0.06399710150954149, 3.6698466996019966e-6, 6.26583609479706e-6, 4.112222039386654e-6, 1.056156244399941e-5]|0.0016657845682826453|0.0008547168122018285|2.7192366062033215e-5|1.80510836330312e-5|0.9739999771118164|LOCALLY_SOLVED
[0.5384615384615384, 0.46153846153846156, 0.0, 0.0]|true|[2.4053258729985124e-6, 2.004315386050097e-6, 2.4430874216059246e-6, 4.143963763371725e-6, 2.374018659145607e-6, 0.3498655814385514, 0.5459511406615448, 2.9123043929823218e-6, 2.4410373369628155e-6, 3.027079202406376e-6, 3.8322511591417155e-6, 1.5459450931670767e-6, 8.617934679736746e-7, 4.275392506111159e-6, 1.5136056292185173e-6, 0.10413964532371979, 1.4407764717315583e-6, 2.4932701378802298e-6, 1.6146437894017207e-6, 4.303765893769246e-6]|0.001566103081735117|0.0007320163852428485|2.123581619552839e-5|1.3052755267892347e-5|1.0470001697540283|LOCALLY_SOLVED
[0.5128205128205128, 0.48717948717948717, 0.0, 0.0]|true|[2.6774866040552116e-6, 2.220852882563428e-6, 2.7295870852236774e-6, 4.892474221405979e-6, 2.692176618269435e-6, 0.35663962829747803, 0.5032843750356837, 3.2832732301973943e-6, 2.719287435459351e-6, 3.378294936316242e-6, 4.33427051766521e-6, 1.635618912318038e-6, 9.029061244072402e-7, 4.879413578447373e-6, 1.6043782200747558e-6, 0.14002700138073015, 1.5803315355640914e-6, 2.7714550474304864e-6, 1.7708103790097584e-6, 4.922668779822555e-6]|0.0014768351900490422|0.0006329642633017739|1.6674595904322055e-5|9.542607302842532e-6|1.0399999618530273|LOCALLY_SOLVED
