λ|is_conv|w|F1|F2|F3|F4|t|stat
[0.09999999999999998, 0.2, 0.6, 0.1]|false|[6.105664849956943e-5, 5.306260125694736e-5, 6.879973048333887e-5, 0.0002708724348768531, 8.620316561329794e-5, 0.394353331567775, 0.3423387589827811, 0.00011848387241505208, 6.345530857829879e-5, 7.802559593258122e-5, 0.0001759631822878653, 2.4620042157248238e-5, 1.2456018338575188e-5, 0.00028182893001304794, 2.5897545328135218e-5, 0.26163479863752104, 3.3399908518985395e-5, 7.461869492019197e-5, 3.632560946623891e-5, 0.0002080415232367132]|0.0010959493471397006|0.0003297657905187731|7.842354627074487e-6|2.331398506231666e-6|1.0980000495910645|LOCALLY_SOLVED
[1.1102230246251565e-16, 0.3, 0.6, 0.1]|false|[0.0018710560752825483, 0.043439139803859966, 0.008907517140641667, 0.002142775455921524, 0.002273071419032049, 0.14824905619048967, 0.0004465982485260386, 0.06789144660244494, 9.043242138410772e-5, 0.00018996964360162285, 0.1567181263731249, 0.00015321031165775958, 5.01175721274164e-5, 0.23151723465661897, 0.0004350269463811406, 0.0022457892521944266, 0.001001855398667581, 0.1430042174735209, 0.000125223271061507, 0.18924813574346122]|-2.5577424172786606e-5|4.55065214773399e-5|-2.716286853094513e-7|1.5401747053827097e-8|1.1130001544952393|LOCALLY_SOLVED
[0.10000000000000009, 0.1, 0.7, 0.1]|false|[1.247001798148146e-5, 1.1819705194130534e-5, 1.2682745239772521e-5, 1.345160777779652e-5, 1.0848507817245792e-5, 0.38029507116338934, 0.6194342901092026, 1.5800086521050816e-5, 1.172285887301753e-5, 1.4478885093522236e-5, 2.086377277714901e-5, 1.7232156345057723e-5, 1.094018935736071e-5, 2.3024539610251856e-5, 1.9731686772991983e-5, 2.193581002459422e-5, 9.476774447246765e-6, 1.5180725373859208e-5, 1.0039649771576368e-5, 1.8939008429923046e-5]|0.0015737693296549616|0.0007964435177074792|5.132095220591449e-5|2.2498533958200938e-5|0.9639999866485596|LOCALLY_SOLVED
[1.1102230246251565e-16, 0.2, 0.7, 0.1]|false|[0.00328129903106052, 0.03992755492394938, 0.008226022404701465, 0.0030800528097692497, 0.0033200709860787877, 0.149533448330828, 0.0008635519121783955, 0.06633658560585771, 0.00032176152230089454, 0.0006458552050673457, 0.1564735809082899, 0.0005915259457172457, 0.00019846917322614678, 0.22857391394277532, 0.0013357068006414586, 0.0031650581931025193, 0.002045100005970361, 0.14120030440090064, 0.000437372163069506, 0.19044276573451527]|-2.559646099106229e-5|4.563231124796251e-5|-2.5942782794072447e-7|1.5365094926629734e-8|1.1050000190734863|LOCALLY_SOLVED
[0.0, 0.1, 0.8, 0.1]|false|[0.0035399853219576756, 0.03689927301393897, 0.006806958059937562, 0.0032389654675754245, 0.003467252660662168, 0.1495355738538268, 0.0010704744439036034, 0.06314565277533403, 0.0005728092464025356, 0.0011041666320500618, 0.15729567013005774, 0.0012412380585091632, 0.0003878326159358969, 0.22394689831356185, 0.0025215947765843596, 0.0034336167019772446, 0.0025165017938764307, 0.14139507543713356, 0.0007708223947905984, 0.19710963830198436]|-3.0633611386477127e-5|4.59709688165021e-5|-2.1471154419876844e-7|1.5074799532002514e-8|1.119999885559082|LOCALLY_SOLVED
[0.6, 0.1, 0.1, 0.2]|true|[2.566241930994988e-6, 2.2217224697177024e-6, 2.521498257487744e-6, 2.8649455591162266e-6, 2.1422425826567962e-6, 0.08777099341432525, 0.9121784755556464, 2.8053233910396868e-6, 2.298347696880501e-6, 2.9356815967960986e-6, 3.7353633689760123e-6, 2.9568474109024798e-6, 1.8601798910166599e-6, 4.028088478210933e-6, 3.0281810856123514e-6, 4.425264990849236e-6, 1.7463945660630547e-6, 2.731815923976723e-6, 1.8809495894136768e-6, 3.7819412387574364e-6]|0.0030382386125467043|0.005127203837109718|-0.0002942634939677284|0.00011026829119340578|0.8869998455047607|LOCALLY_SOLVED
[0.5, 0.2, 0.1, 0.2]|true|[4.2485007471837125e-6, 3.650342754177885e-6, 4.248132124203902e-6, 5.7724242320339675e-6, 3.8754026544247894e-6, 0.2716119116980682, 0.7282936884453803, 4.8023420586660996e-6, 4.1481952440401075e-6, 5.0824798226037176e-6, 6.223993501557767e-6, 3.917467548904195e-6, 2.374703946535295e-6, 6.749952379899024e-6, 3.938578336687767e-6, 1.8516761408943596e-5, 2.7854478102393512e-6, 4.437731648161529e-6, 3.0647023352190454e-6, 6.562697997728351e-6]|0.002118189000195002|0.001646414520243619|8.495416869753566e-6|3.9242828246805566e-5|0.8840000629425049|LOCALLY_SOLVED
[0.3999999999999999, 0.3, 0.1, 0.2]|true|[8.387062929676016e-6, 7.0501693053024964e-6, 8.500763298743923e-6, 1.3671812983446119e-5, 8.148486475805091e-6, 0.3420916233180105, 0.6043908421233973, 1.0066191266411422e-5, 8.51690637554873e-6, 1.0496387533420104e-5, 1.3166279346384792e-5, 5.716843747150794e-6, 3.2366559634603373e-6, 1.458296750633355e-5, 5.596333180131601e-6, 0.05336619456559084, 5.1277648432589175e-6, 8.730023811102354e-6, 5.737916736334586e-6, 1.4607427699035562e-5]|0.0016830065337855205|0.0008773048506968374|2.9442599989810646e-5|1.93876966434694e-5|0.9509999752044678|LOCALLY_SOLVED
[0.30000000000000004, 0.4, 0.1, 0.2]|true|[1.8991267687699367e-5, 1.5046557197459265e-5, 2.0569106747764612e-5, 0.00010517841210357939, 2.693220175759752e-5, 0.37525984755905717, 0.3908895569042269, 2.6503130831158448e-5, 2.0917756097077705e-5, 2.5037507043205705e-5, 3.435748022687611e-5, 7.978233416395669e-6, 4.243164971705068e-6, 4.3292721773120226e-5, 7.90445364548769e-6, 0.23340811323943197, 9.742313833168684e-6, 1.8747774981468107e-5, 1.0990334918772743e-5, 4.60498800514545e-5]|0.0012385852247552656|0.0004185688032586035|8.12116057798122e-6|3.686061969118962e-6|0.945000171661377|LOCALLY_SOLVED
[0.19999999999999996, 0.5, 0.1, 0.2]|true|[5.3454240670857084e-5, 4.051732290228551e-5, 6.151782965896683e-5, 0.06883916353695343, 0.00015466969260910708, 0.37206557734442214, 0.23295440688850252, 0.00022023100555950055, 5.515881536908242e-5, 7.618442198343813e-5, 0.0008524827626022512, 1.2456030384939384e-5, 6.19387073388688e-6, 0.03589935162567341, 1.2795543870540494e-5, 0.2555150905784064, 2.1827396174559145e-5, 6.406716010029409e-5, 2.4191368726932057e-5, 0.033070662564695145]|0.0008624136876341629|0.00021393563637845826|1.092083425093117e-6|5.579184037418136e-7|1.0980000495910645|LOCALLY_SOLVED
[0.10000000000000009, 0.6, 0.1, 0.2]|true|[0.0001431075306646282, 0.0001261769376237757, 0.0002067732376596121, 0.0574976734437683, 0.0013807470334089643, 0.22195848042075947, 0.09723220123001082, 0.03280863246928382, 9.711378330976001e-5, 0.00014991666118186029, 0.10509458380925316, 2.285760861918742e-5, 1.1188721842608394e-5, 0.2072930073293347, 2.378837686568164e-5, 0.11869854627647969, 5.007268187528564e-5, 0.00044390845392204515, 4.878595922362342e-5, 0.1567124380349132]|0.0003793460458661949|7.823891117943922e-5|-5.471741146921954e-7|4.1017031846971136e-8|1.0799999237060547|LOCALLY_SOLVED
