time,open,high,low,close,volume
2021-08-02 13:00:00,181.695,181.84,181.65,181.75,30584
2021-08-02 12:45:00,181.255,181.78,181.255,181.68,11170
2021-08-02 12:30:00,181.15,181.34,181.04,181.249,18482
2021-08-02 12:15:00,181.27,181.36,181.05,181.185,11715
2021-08-02 12:00:00,181.655,181.805,181.36,181.4,22910
2021-08-02 11:45:00,181.825,181.83,181.59,181.59,18301
2021-08-02 11:30:00,181.62,181.885,181.5,181.77,15226
2021-08-02 11:15:00,181.99,182.05,181.57,181.6,28400
2021-08-02 11:00:00,182.23,182.425,181.99,181.99,17848
2021-08-02 10:45:00,181.7,182.31,181.7,182.31,17653
2021-08-02 10:30:00,181.3,181.75,181.09,181.67,49946
2021-08-02 10:15:00,181.26,181.405,180.63,181.3,80661
2021-08-02 10:00:00,181.16,181.36,180.86,181.3,42741
2021-08-02 09:45:00,181.67,182.18,180.23,181.25,52087
2021-08-02 09:30:00,181.91,181.91,181.91,181.91,123
2021-07-30 17:15:00,180.7252,180.7252,180.7252,180.7252,26773
2021-07-30 16:15:00,180.93,180.93,180.93,180.93,14927
2021-07-30 16:00:00,180.6,181.0,180.47,180.98,134170
2021-07-30 15:45:00,180.7,180.75,180.54,180.61,58730
2021-07-30 15:30:00,180.7,180.76,180.38,180.7,26623
2021-07-30 15:15:00,180.25,180.79,180.25,180.66,55332
2021-07-30 15:00:00,180.08,180.38,179.9,180.38,48326
2021-07-30 14:45:00,180.32,180.395,179.84,179.95,31428
2021-07-30 14:30:00,180.62,180.62,180.18,180.32,30607
2021-07-30 14:15:00,180.86,180.86,180.23,180.65,75587
2021-07-30 14:00:00,180.76,180.81,180.58,180.76,12257
2021-07-30 13:45:00,180.945,181.01,180.71,180.74,20209
2021-07-30 13:30:00,181.08,181.13,180.78,180.945,13486
2021-07-30 13:15:00,181.0,181.405,180.9,181.08,42728
2021-07-30 13:00:00,180.97,181.0225,180.9,181.0,42099
2021-07-30 12:45:00,180.78,181.035,180.74,180.99,20085
2021-07-30 12:30:00,180.92,180.9664,180.71,180.825,17255
2021-07-30 12:15:00,181.0,181.015,180.6511,180.92,22643
2021-07-30 12:00:00,180.865,181.05,180.71,181.0,23208
2021-07-30 11:45:00,181.0,181.075,180.785,180.86,25236
2021-07-30 11:30:00,181.0,181.055,180.69,181.0,25333
2021-07-30 11:15:00,180.57,181.045,180.41,181.0,25047
2021-07-30 11:00:00,180.44,180.84,180.245,180.58,23777
2021-07-30 10:45:00,180.45,181.1199,180.35,180.47,40609
2021-07-30 10:30:00,181.37,181.4,180.08,180.555,39761
2021-07-30 10:15:00,181.125,181.49,181.05,181.33,62098
2021-07-30 10:00:00,182.715,182.9,180.95,181.125,71757
2021-07-30 09:45:00,180.2,183.095,179.24,182.578,111209
2021-07-30 09:30:00,180.18,180.22,180.18,180.18,366
2021-07-30 06:00:00,178.5,178.5,178.5,178.5,328
2021-07-29 17:45:00,181.2642,181.2642,181.2642,181.2642,129
2021-07-29 16:15:00,180.98,180.98,180.98,180.98,11044
2021-07-29 16:00:00,180.465,181.31,180.465,180.99,124266
2021-07-29 15:45:00,180.76,180.8,180.39,180.465,56789
2021-07-29 15:30:00,180.65,180.89,180.46,180.73,41817
2021-07-29 15:15:00,180.61,180.81,180.445,180.75,35883
2021-07-29 15:00:00,180.36,180.66,180.36,180.64,28428
2021-07-29 14:45:00,180.845,180.865,180.315,180.39,25792
2021-07-29 14:30:00,180.88,181.11,180.55,180.8999,48365
2021-07-29 14:15:00,180.72,181.04,180.52,180.915,26170
2021-07-29 14:00:00,180.8,181.05,180.665,180.715,31335
2021-07-29 13:45:00,181.08,181.165,180.67,180.74,30978
2021-07-29 13:30:00,181.26,181.33,180.93,181.07,40380
2021-07-29 13:15:00,181.17,181.37,181.045,181.27,20244
2021-07-29 13:00:00,181.16,181.77,180.82,180.98,35764
2021-07-29 12:45:00,181.485,181.536,181.18,181.18,18687
2021-07-29 12:30:00,181.765,181.765,181.49,181.5,24273
2021-07-29 12:15:00,182.22,182.4,181.78,181.78,25054
2021-07-29 12:00:00,181.92,182.3,181.875,182.14,21379
2021-07-29 11:45:00,181.36,181.91,181.345,181.7968,85472
2021-07-29 11:30:00,182.06,182.07,181.44,181.45,21312
2021-07-29 11:15:00,181.89,182.35,181.83,181.95,45293
2021-07-29 11:00:00,182.04,182.13,181.6,181.92,56315
2021-07-29 10:45:00,181.885,182.44,181.74,182.13,79509
2021-07-29 10:30:00,181.8,181.94,181.36,181.885,65053
2021-07-29 10:15:00,182.495,182.55,181.53,181.86,37564
2021-07-29 10:00:00,182.6299,182.83,181.86,182.53,28644
2021-07-29 09:45:00,183.54,183.68,182.0,182.53,78702
2021-07-28 16:15:00,183.49,183.49,183.49,183.49,22382
2021-07-28 16:00:00,183.42,183.59,183.24,183.44,88582
2021-07-28 15:45:00,183.525,183.7,183.18,183.4,36712
2021-07-28 15:30:00,183.58,183.58,183.09,183.53,21777
2021-07-28 15:15:00,183.91,184.0,183.42,183.56,26893
2021-07-28 15:00:00,184.105,184.32,183.72,183.865,30279
2021-07-28 14:45:00,183.795,184.085,183.77,184.01,14563
2021-07-28 14:30:00,183.69,184.04,183.64,183.83,11354
2021-07-28 14:15:00,183.14,183.625,182.87,183.625,13218
2021-07-28 14:00:00,183.13,183.46,183.13,183.14,10000
2021-07-28 13:45:00,183.19,183.49,183.02,183.2,6171
2021-07-28 13:30:00,183.45,183.46,183.17,183.17,9498
2021-07-28 13:15:00,183.73,183.73,183.36,183.39,10254
2021-07-28 13:00:00,183.77,183.855,183.62,183.73,6019
2021-07-28 12:45:00,183.9,184.255,183.75,183.835,8329
2021-07-28 12:30:00,184.0,184.04,183.77,183.885,14993
2021-07-28 12:15:00,183.935,184.215,183.77,183.9,8773
2021-07-28 12:00:00,184.18,184.24,183.96,183.965,18101
2021-07-28 11:45:00,183.83,184.3601,183.71,184.185,19940
2021-07-28 11:30:00,183.845,183.9,183.515,183.82,18121
2021-07-28 11:15:00,184.12,184.25,183.75,183.84,22141
2021-07-28 11:00:00,183.68,184.39,183.68,184.195,14501
2021-07-28 10:45:00,183.9596,184.42,183.81,183.87,13807
2021-07-28 10:30:00,184.05,184.41,183.88,183.95,11400
2021-07-28 10:15:00,184.39,184.39,183.22,183.93,14211
2021-07-28 10:00:00,184.99,185.25,184.31,184.62,13313
2021-07-28 09:45:00,184.71,185.325,184.49,184.93,24717
2021-07-27 16:30:00,184.0,184.0,184.0,184.0,200
2021-07-27 16:15:00,184.36,184.51,184.36,184.36,42202
2021-07-27 16:00:00,184.5,184.75,184.2,184.45,82075
2021-07-27 15:45:00,184.065,184.55,183.825,184.55,22950
2021-07-27 15:30:00,183.7,184.0,183.7,183.98,14056
2021-07-27 15:15:00,183.97,184.16,183.49,183.63,15035
2021-07-27 15:00:00,183.86,184.11,183.8,183.905,14428
2021-07-27 14:45:00,183.89,184.01,183.74,183.74,11496
2021-07-27 14:30:00,183.88,184.04,183.78,183.95,7679
2021-07-27 14:15:00,183.28,183.77,183.28,183.77,12972
2021-07-27 14:00:00,183.06,183.47,183.06,183.3,9532
2021-07-27 13:45:00,183.495,183.63,183.16,183.205,17450
2021-07-27 13:30:00,183.56,183.85,183.425,183.5,13346
2021-07-27 13:15:00,183.015,183.63,182.81,183.59,12230
2021-07-27 13:00:00,183.58,183.58,183.0,183.07,21053
2021-07-27 12:45:00,182.95,183.65,182.94,183.625,18386
2021-07-27 12:30:00,182.62,183.05,182.58,183.0156,23667
2021-07-27 12:15:00,182.96,182.96,182.58,182.61,10882
2021-07-27 12:00:00,182.81,183.215,182.73,182.935,10060
2021-07-27 11:45:00,183.04,183.19,182.52,182.9699,14243
2021-07-27 11:30:00,183.0894,183.375,182.975,183.186,18225
2021-07-27 11:15:00,183.7,183.98,183.165,183.165,9971
2021-07-27 11:00:00,183.925,184.215,183.685,183.9,56862
2021-07-27 10:45:00,183.945,184.1704,183.805,183.89,17724
2021-07-27 10:30:00,183.44,184.5,182.69,183.89,34551
2021-07-27 10:15:00,184.64,185.05,183.34,183.35,41855
2021-07-27 10:00:00,185.59,186.04,184.44,184.47,23644
2021-07-27 09:45:00,186.77,187.99,184.61,185.73,68867
2021-07-27 09:30:00,185.58,185.58,185.58,185.58,1102
2021-07-26 16:15:00,188.07,188.07,188.07,188.07,8546
2021-07-26 16:00:00,187.59,188.21,187.34,188.07,77405
2021-07-26 15:45:00,187.62,187.82,187.53,187.61,29823
2021-07-26 15:30:00,187.8,187.86,187.565,187.61,24202
2021-07-26 15:15:00,187.82,187.98,187.72,187.8,17796
2021-07-26 15:00:00,187.78,187.9,187.61,187.81,14688
2021-07-26 14:45:00,187.8,187.84,187.64,187.805,12361
2021-07-26 14:30:00,187.62,187.8625,187.485,187.69,15683
2021-07-26 14:15:00,187.925,188.2131,187.73,187.75,17051
2021-07-26 14:00:00,188.14,188.22,187.88,187.95,8876
2021-07-26 13:45:00,188.18,188.36,188.1,188.28,13718
2021-07-26 13:30:00,188.18,188.27,188.02,188.165,11455
2021-07-26 13:15:00,188.27,188.27,187.97,188.2,14597
2021-07-26 13:00:00,188.24,188.33,187.94,188.19,11618
2021-07-26 12:45:00,188.39,188.5,187.88,188.3,11969
2021-07-26 12:30:00,188.535,188.74,188.36,188.46,9777
2021-07-26 12:15:00,188.37,188.61,188.275,188.5226,7703
2021-07-26 12:00:00,188.58,188.62,188.0,188.365,22891
2021-07-26 11:45:00,188.79,188.9199,188.52,188.7,16658
2021-07-26 11:30:00,187.6505,188.82,187.6505,188.78,15312
2021-07-26 11:15:00,186.61,187.78,186.45,187.7,54518
2021-07-26 11:00:00,186.255,186.79,186.21,186.53,40175
2021-07-26 10:45:00,186.57,186.9,186.14,186.32,30134
2021-07-26 10:30:00,186.64,186.9,186.35,186.51,24142
2021-07-26 10:15:00,187.72,187.72,186.17,186.54,19678
2021-07-26 10:00:00,187.3,187.81,186.56,187.675,28745
2021-07-26 09:45:00,187.58,188.6199,187.002,187.29,38019
2021-07-23 16:15:00,187.7,187.7,187.7,187.7,8129
2021-07-23 16:00:00,187.55,187.86,187.48,187.73,77502
2021-07-23 15:45:00,187.14,187.56,187.11,187.51,28582
2021-07-23 15:30:00,186.86,187.275,186.82,187.16,23510
2021-07-23 15:15:00,187.16,187.16,186.71,186.82,28090
2021-07-23 15:00:00,186.8,187.11,186.64,187.1,13033
2021-07-23 14:45:00,187.07,187.15,186.84,186.84,15352
2021-07-23 14:30:00,186.68,187.1,186.67,187.065,19310
2021-07-23 14:15:00,186.75,186.84,186.54,186.725,28768
2021-07-23 14:00:00,186.775,186.92,186.61,186.82,13558
2021-07-23 13:45:00,187.12,187.1423,186.76,186.76,14332
2021-07-23 13:30:00,187.06,187.1796,186.97,187.12,12424
2021-07-23 13:15:00,186.82,187.19,186.65,187.01,12371
2021-07-23 13:00:00,186.63,186.93,186.58,186.752,12968
2021-07-23 12:45:00,186.01,186.69,185.82,186.59,38681
2021-07-23 12:30:00,186.17,186.2,185.83,185.9327,10048
2021-07-23 12:15:00,185.91,186.23,185.91,186.22,12566
2021-07-23 12:00:00,186.11,186.26,185.83,185.98,14949
2021-07-23 11:45:00,186.755,186.755,186.1,186.18,18109
2021-07-23 11:30:00,186.34,186.66,186.11,186.66,12930
2021-07-23 11:15:00,185.6,186.34,185.45,186.34,27336
2021-07-23 11:00:00,185.0,185.65,184.92,185.515,12817
2021-07-23 10:45:00,183.68,184.91,183.63,184.84,20210
2021-07-23 10:30:00,183.485,183.73,183.04,183.73,9947
2021-07-23 10:15:00,183.12,183.713,183.12,183.31,11723
2021-07-23 10:00:00,183.68,183.71,182.73,183.12,15009
2021-07-23 09:45:00,182.98,183.9,182.98,183.8,18968
2021-07-22 16:15:00,182.42,182.42,182.42,182.42,70572
2021-07-22 16:00:00,181.97,182.45,181.75,182.43,97673
2021-07-22 15:45:00,182.11,182.355,181.59,181.96,44155
2021-07-22 15:30:00,182.04,182.19,182.035,182.11,16484
2021-07-22 15:15:00,182.12,182.3,181.89,182.03,12922
2021-07-22 15:00:00,181.97,182.13,181.89,182.1085,13867
2021-07-22 14:45:00,181.88,182.21,181.88,181.93,12113
2021-07-22 14:30:00,181.88,181.96,181.66,181.86,10898
2021-07-22 14:15:00,181.94,182.01,181.82,181.84,9364
2021-07-22 14:00:00,181.85,182.03,181.73,182.03,9062
2021-07-22 13:45:00,181.8,181.97,181.76,181.81,7494
2021-07-22 13:30:00,181.71,182.26,181.71,181.87,12795
2021-07-22 13:15:00,181.83,181.83,181.691,181.745,6081
2021-07-22 13:00:00,181.59,181.86,181.2309,181.83,13146
2021-07-22 12:45:00,181.47,181.63,181.235,181.62,16347
2021-07-22 12:30:00,181.49,181.58,181.25,181.47,7897
2021-07-22 12:15:00,181.635,181.66,181.21,181.445,10519
2021-07-22 12:00:00,181.99,182.0,181.45,181.45,14745
2021-07-22 11:45:00,182.17,182.42,181.94,181.94,11150
2021-07-22 11:30:00,182.17,182.33,182.09,182.26,9105
2021-07-22 11:15:00,182.59,182.66,181.94,182.12,12759
2021-07-22 11:00:00,182.95,182.98,182.58,182.6,10994
2021-07-22 10:45:00,182.4,183.21,182.35,182.88,30075
2021-07-22 10:30:00,182.16,182.32,181.6001,182.32,29492
2021-07-22 10:15:00,182.42,182.67,181.78,182.02,26437
2021-07-22 10:00:00,183.555,183.58,181.62,182.33,25291
2021-07-22 09:45:00,181.28,183.69,181.28,183.47,50619
2021-07-21 19:30:00,181.3,181.3,181.3,181.3,100
2021-07-21 16:15:00,181.15,181.24,181.15,181.24,11937
2021-07-21 16:00:00,180.8,181.26,180.41,181.16,147723
2021-07-21 15:45:00,180.99,181.25,180.72,180.88,40851
2021-07-21 15:30:00,181.02,181.1781,180.9603,180.98,24715
2021-07-21 15:15:00,181.215,181.25,181.01,181.03,24036
2021-07-21 15:00:00,180.85,181.34,180.83,181.25,21349
2021-07-21 14:45:00,180.29,180.98,180.26,180.87,25231
2021-07-21 14:30:00,180.42,180.59,179.79,180.385,73645
2021-07-21 14:15:00,181.02,181.11,180.35,180.35,23296
2021-07-21 14:00:00,180.775,181.04,180.62,180.96,18840
2021-07-21 13:45:00,180.72,180.89,180.55,180.8054,21085
2021-07-21 13:30:00,180.95,181.195,180.6,180.7,20835
2021-07-21 13:15:00,181.45,181.45,180.87,180.97,21690
2021-07-21 13:00:00,181.7,181.76,181.26,181.47,14678
2021-07-21 12:45:00,181.065,181.835,181.0,181.74,21304
2021-07-21 12:30:00,180.83,181.3344,180.67,181.14,21188
2021-07-21 12:15:00,181.61,181.675,180.9,180.95,17847
2021-07-21 12:00:00,181.74,181.875,181.39,181.59,24390
2021-07-21 11:45:00,181.44,181.81,181.31,181.75,13957
2021-07-21 11:30:00,182.195,182.25,181.4395,181.51,12800
2021-07-21 11:15:00,182.545,182.615,182.06,182.16,18613
2021-07-21 11:00:00,182.865,183.025,182.38,182.485,39114
2021-07-21 10:45:00,182.4116,183.0,182.4116,182.77,48017
2021-07-21 10:30:00,182.31,182.73,182.0,182.52,19657
2021-07-21 10:15:00,183.15,183.305,182.4,182.415,29036
2021-07-21 10:00:00,183.065,183.15,182.3502,183.045,30407
2021-07-21 09:45:00,182.52,183.65,182.01,183.0,50199
2021-07-21 09:30:00,183.84,183.84,182.71,183.16,3620
2021-07-21 09:15:00,183.5974,183.5974,183.5974,183.5974,108
2021-07-21 08:15:00,184.3799,184.3799,184.0,184.0,202
2021-07-21 05:00:00,184.0,184.0,184.0,184.0,100
2021-07-20 19:30:00,183.7,183.7,183.7,183.7,100
2021-07-20 19:15:00,183.75,183.75,183.75,183.75,120
2021-07-20 18:45:00,183.7,183.75,183.7,183.75,200
2021-07-20 18:15:00,183.5,183.7,183.5,183.7,528
2021-07-20 16:15:00,183.64,183.64,183.64,183.64,75814
2021-07-20 16:00:00,183.69,183.74,183.07,183.53,190541
2021-07-20 15:45:00,183.56,183.83,183.315,183.64,58824
2021-07-20 15:30:00,183.63,183.82,183.5,183.5,41789
2021-07-20 15:15:00,183.91,183.92,183.53,183.695,39696
2021-07-20 15:00:00,184.26,184.45,183.72,183.84,37695
2021-07-20 14:45:00,183.63,184.225,183.55,184.225,51473
2021-07-20 14:30:00,183.57,183.71,183.07,183.47,40691
2021-07-20 14:15:00,183.43,183.94,183.42,183.55,30472
2021-07-20 14:00:00,183.46,183.46,183.175,183.385,19673
2021-07-20 13:45:00,183.455,183.755,183.26,183.485,33395
2021-07-20 13:30:00,183.35,183.77,183.35,183.47,23056
2021-07-20 13:15:00,183.645,183.674,182.97,183.345,37033
2021-07-20 13:00:00,183.035,183.92,182.89,183.54,50351
2021-07-20 12:45:00,182.55,183.26,182.48,183.04,26399
2021-07-20 12:30:00,182.35,182.97,182.3,182.57,41004
2021-07-20 12:15:00,181.83,182.649,181.5712,182.34,29598
2021-07-20 12:00:00,181.6825,181.739,181.235,181.69,28181
2021-07-20 11:45:00,181.0,181.73,180.77,181.63,39965
2021-07-20 11:30:00,181.59,181.725,180.99,181.055,38172
2021-07-20 11:15:00,180.23,181.71,180.11,181.54,48906
2021-07-20 11:00:00,178.47,180.2968,178.24,180.22,48242
2021-07-20 10:45:00,179.39,179.51,178.37,178.59,51269
2021-07-20 10:30:00,178.865,179.91,178.865,179.29,44662
2021-07-20 10:15:00,179.05,179.39,178.002,178.94,72960
2021-07-20 10:00:00,180.8,180.85,178.5,179.165,85237
2021-07-20 09:45:00,181.96,182.28,180.01,180.89,98561
2021-07-20 09:30:00,181.2,181.73,181.2,181.72,1342
2021-07-19 18:00:00,181.6,181.6,181.5,181.5,300
2021-07-19 16:15:00,180.94,181.2,180.94,181.2,23235
2021-07-19 16:00:00,181.16,181.3587,180.66,180.94,286028
2021-07-19 15:45:00,180.48,181.43,180.42,181.1272,94674
2021-07-19 15:30:00,180.6399,180.8898,180.245,180.53,57539
2021-07-19 15:15:00,179.7231,180.93,179.63,180.63,65897
2021-07-19 15:00:00,180.23,180.29,179.04,179.75,55180
2021-07-19 14:45:00,182.119,182.2,179.64,180.2017,94960
2021-07-19 14:30:00,181.75,182.5,181.62,182.19,60991
2021-07-19 14:15:00,181.235,182.08,181.2045,181.675,47504
2021-07-19 14:00:00,180.712,181.35,180.44,181.21,38467
2021-07-19 13:45:00,181.08,181.12,180.14,180.6549,62489
2021-07-19 13:30:00,182.18,182.61,181.03,181.11,94238
2021-07-19 13:15:00,180.5,182.22,180.47,182.06,92359
2021-07-19 13:00:00,179.5,180.49,179.24,180.48,81045
2021-07-19 12:45:00,178.89,179.81,178.51,179.46,131336
2021-07-19 12:30:00,176.89,179.29,176.89,178.98,256915
2021-07-19 12:15:00,177.0,177.2099,176.2455,177.0,92568
2021-07-19 12:00:00,175.47,177.15,175.47,177.126,86862
2021-07-19 11:45:00,174.98,175.74,174.43,175.4,76123
2021-07-19 11:30:00,177.3,177.32,174.45,174.98,79367
2021-07-19 11:15:00,176.86,177.88,176.66,177.225,91039
2021-07-19 11:00:00,176.64,177.46,175.9,176.815,157319
2021-07-19 10:45:00,175.44,176.55,175.0,176.5,113698
2021-07-19 10:30:00,174.32,176.26,174.17,175.31,168365
2021-07-19 10:15:00,174.59,175.81,174.175,174.32,162140
2021-07-19 10:00:00,173.95,177.2,173.35,174.59,204090
2021-07-19 09:45:00,179.6,181.677,171.01,173.94,291513
2021-07-19 09:30:00,182.99,182.99,182.3,182.3,821
2021-07-19 09:15:00,184.0,184.0,183.0,184.0,741
2021-07-19 08:45:00,184.5,184.8,184.0,184.0,1287
2021-07-19 08:30:00,184.5,184.5,184.5,184.5,100
2021-07-19 08:15:00,185.0,185.0,184.201,184.201,640
2021-07-19 08:00:00,185.1,185.1,184.89,184.89,755
2021-07-19 07:45:00,186.0,186.0,186.0,186.0,557
2021-07-19 07:30:00,185.0,185.0,185.0,185.0,2074
2021-07-19 07:15:00,188.57,188.8,185.0,185.0,1863
2021-07-16 18:30:00,189.0,189.0,189.0,189.0,256
2021-07-16 16:30:00,189.0,189.0,189.0,189.0,100
2021-07-16 16:15:00,189.0,189.42,189.0,189.42,13326
2021-07-16 16:00:00,189.3,189.475,188.81,189.01,168835
2021-07-16 15:45:00,189.465,189.85,189.275,189.275,52836
2021-07-16 15:30:00,189.74,189.84,189.31,189.475,77264
2021-07-16 15:15:00,190.5,190.52,189.44,189.685,73793
2021-07-16 15:00:00,190.26,190.5,190.1,190.5,28790
2021-07-16 14:45:00,190.35,190.49,190.08,190.3,28724
2021-07-16 14:30:00,190.25,190.85,190.1035,190.35,65794
2021-07-16 14:15:00,190.065,190.2,189.89,190.2,23616
2021-07-16 14:00:00,189.875,190.155,189.86,190.05,28307
2021-07-16 13:45:00,189.86,190.15,189.8,189.905,20465
2021-07-16 13:30:00,190.4045,190.51,189.8,189.8,28531
2021-07-16 13:15:00,190.55,190.91,190.28,190.41,62033
2021-07-16 13:00:00,190.335,190.72,190.002,190.475,35222
2021-07-16 12:45:00,190.7524,190.7524,190.19,190.37,15605
2021-07-16 12:30:00,191.11,191.35,190.66,190.78,15016
2021-07-16 12:15:00,191.145,191.61,191.06,191.11,27754
2021-07-16 12:00:00,190.83,191.23,190.6096,191.07,27206
2021-07-16 11:45:00,190.73,191.07,190.6,190.97,27524
2021-07-16 11:30:00,190.72,190.95,190.48,190.7,19957
2021-07-16 11:15:00,190.7122,191.0,190.585,190.74,20600
2021-07-16 11:00:00,190.535,191.0,190.115,190.79,25606
2021-07-16 10:45:00,189.6,190.62,189.6,190.53,28308
2021-07-16 10:30:00,189.6088,190.26,189.2,189.42,26375
2021-07-16 10:15:00,191.285,191.69,189.57,189.57,33766
2021-07-16 10:00:00,190.495,191.41,190.38,191.2,39821
2021-07-16 09:45:00,189.18,190.73,188.61,190.52,40817
2021-07-16 09:30:00,188.99,189.54,188.99,189.19,690
2021-07-15 19:30:00,190.01,190.01,190.0,190.0,309
2021-07-15 17:30:00,190.5,190.5,190.5,190.5,200
2021-07-15 17:15:00,193.1,193.1,191.8,191.8,201
2021-07-15 16:45:00,190.0,190.0,190.0,190.0,131
2021-07-15 16:30:00,189.5,189.5,189.46,189.5,1205
2021-07-15 16:15:00,188.97,188.97,188.97,188.97,10555
2021-07-15 16:00:00,189.29,189.58,188.67,188.96,183408
2021-07-15 15:45:00,189.26,189.57,189.15,189.34,45018
2021-07-15 15:30:00,189.33,189.53,189.15,189.2,44067
2021-07-15 15:15:00,189.48,189.55,189.31,189.35,22770
2021-07-15 15:00:00,189.36,189.6,189.245,189.47,26449
2021-07-15 14:45:00,189.835,189.98,189.26,189.38,59301
2021-07-15 14:30:00,189.955,189.9596,189.51,189.78,39719
2021-07-15 14:15:00,189.25,190.02,189.14,190.015,80060
2021-07-15 14:00:00,189.22,189.48,188.95,189.35,32921
2021-07-15 13:45:00,190.34,190.53,189.1592,189.1592,85042
2021-07-15 13:30:00,190.43,190.6,190.0,190.39,62331
2021-07-15 13:15:00,190.53,190.79,190.15,190.485,36980
2021-07-15 13:00:00,190.715,190.83,190.15,190.47,38940
2021-07-15 12:45:00,189.99,190.75,189.84,190.74,86505
2021-07-15 12:30:00,190.19,190.45,189.65,189.98,41140
2021-07-15 12:15:00,190.12,190.24,189.4296,190.24,48397
2021-07-15 12:00:00,190.19,190.31,189.88,190.12,65975
2021-07-15 11:45:00,190.058,190.48,189.99,190.23,29493
2021-07-15 11:30:00,189.44,190.17,189.35,190.065,37730
2021-07-15 11:15:00,190.33,190.33,189.09,189.46,25879
2021-07-15 11:00:00,190.85,191.07,189.94,190.3,33596
